tick,timestamp_wib,intersectionId,vehicle_count_1min,volume_veh_per_hour,avg_speed_kmh,queue_length_veh,wait_time_min,green_seconds,density_percent,weather_temp_c,accident_count,roadwork_flag,event_flag,date_only,is_holiday,is_weekend,day_name,hour,minute,day,day_of_week,month,hour_sin,hour_cos,traffic_period,congestion_level,lag_1,lag_5,lag_15,lag_30,lag_60,lag_speed_15,lag_queue_15,roll_mean_15,roll_std_15,roll_min_15,roll_max_15,roll_median_15,roll_mean_60,roll_std_60,roll_min_60,roll_max_60,delta_volume,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Hot,weather_condition_Rain,target_volume_15m,target_volume_2h,target_volume_4h,weather_condition
4344,2026-05-04 00:24:00+07:00,TMG-1012,32,1924.53,54.14,0,0.0,25.0,0.345,28.0,0,0,0,2026-05-04,0,0,Monday,0,24,4,0,5,0.0,1.0,Late Night,low,1389.55,2164.2200000000003,2001.4,758.99,1186.85,54.565,0.0,1616.9820000000002,320.19031138193424,1125.25,2200.03,1538.15,1369.9735,400.6464736187559,758.99,2266.94,534.98,0,1,0,0,1638.06,1774.13,1480.54,Cloudy
4345,2026-05-04 00:25:00+07:00,TMG-1012,26,1565.78,54.4475,0,0.0,23.25,0.345,28.0,0,0,0,2026-05-04,0,0,Monday,0,25,4,0,5,0.0,1.0,Late Night,low,1924.53,1125.25,1400.71,966.0400000000001,2003.51,53.7225,0.0,1611.8573333333334,314.15650529784546,1125.25,2200.03,1538.15,1382.268166666667,406.2116710116563,758.99,2266.94,-358.75,0,1,0,0,2223.66,1633.73,2013.3400000000001,Cloudy
4346,2026-05-04 00:26:00+07:00,TMG-1012,26,1563.02,53.8875,0,0.0,26.0,0.2325,27.8,0,0,0,2026-05-04,0,0,Monday,0,26,4,0,5,0.0,1.0,Late Night,low,1565.78,1686.53,1290.4,1319.9099999999999,1107.96,54.22,0.0,1622.862,309.08201886970767,1125.25,2200.03,1565.78,1374.9726666666668,398.72698056022676,758.99,2266.94,-2.759999999999991,0,1,0,0,1822.1100000000001,1459.44,2063.46,Cloudy
4347,2026-05-04 00:27:00+07:00,TMG-1012,26,1481.7600000000002,53.45,0,0.0,25.0,0.665,27.9,0,0,0,2026-05-04,0,0,Monday,0,27,4,0,5,0.0,1.0,Late Night,low,1563.02,1538.15,1797.28,1190.0,889.8199999999999,53.9275,0.0,1641.0366666666666,295.86906217511824,1125.25,2200.03,1565.78,1382.5570000000002,397.8890017533531,758.99,2266.94,-81.25999999999976,0,1,0,0,2215.69,2216.51,1548.78,Cloudy
4348,2026-05-04 00:28:00+07:00,TMG-1012,34,2074.68,54.2425,0,0.0,24.5,0.14,27.8,0,0,0,2026-05-04,0,0,Monday,0,28,4,0,5,0.0,1.0,Late Night,low,1481.7600000000002,1389.55,1588.37,1064.6,1496.58,54.4,0.0,1620.0020000000002,295.18266096000866,1125.25,2200.03,1563.02,1392.4226666666666,392.7701576260477,758.99,2266.94,592.9199999999996,0,1,0,0,1631.39,1364.54,2028.19,Cloudy
4349,2026-05-04 00:29:00+07:00,TMG-1012,14,853.8299999999999,54.442499999999995,0,0.0,28.75,0.28250000000000003,27.9,0,0,0,2026-05-04,0,0,Monday,0,29,4,0,5,0.0,1.0,Late Night,low,2074.68,1924.53,1801.5,967.8,1851.1799999999998,53.519999999999996,0.0,1652.4226666666668,317.3353625440371,1125.25,2200.03,1563.02,1402.0576666666666,402.34254172187326,758.99,2266.94,-1220.85,0,1,0,0,1853.77,2475.9500000000003,1665.3799999999999,Cloudy
4350,2026-05-04 00:30:00+07:00,TMG-1012,31,1849.04,54.6225,0,0.0,24.5,0.0225,27.9,0,0,0,2026-05-04,0,0,Monday,0,30,4,0,5,0.0,1.0,Late Night,low,853.8299999999999,1565.78,1400.7399999999998,1314.25,1752.73,54.7275,0.0,1589.2446666666667,374.688304096444,853.8299999999999,2200.03,1538.15,1385.4351666666666,404.0715657727997,758.99,2266.94,995.21,0,1,0,0,1113.44,1982.07,2203.71,Cloudy
4351,2026-05-04 00:31:00+07:00,TMG-1012,23,1407.91,55.28,0,0.0,25.25,0.0625,27.8,0,0,0,2026-05-04,0,0,Monday,0,31,4,0,5,0.0,1.0,Late Night,low,1849.04,1563.02,2200.03,1312.63,1408.95,54.3825,0.0,1619.1313333333335,376.4533708910586,853.8299999999999,2200.03,1563.02,1387.0403333333336,405.7432046486295,758.99,2266.94,-441.1299999999999,0,1,0,0,1598.3400000000001,2340.93,1579.61,Cloudy
4352,2026-05-04 00:32:00+07:00,TMG-1012,21,1237.25,53.525,0,0.0,27.5,0.025,27.7,0,0,0,2026-05-04,0,0,Monday,0,32,4,0,5,0.0,1.0,Late Night,low,1407.91,1481.7600000000002,1364.74,1825.19,1179.87,53.8925,0.0,1566.3233333333335,343.23886769309877,853.8299999999999,2164.2200000000003,1538.15,1387.023,405.74227501779836,758.99,2266.94,-170.66000000000008,0,1,0,0,2180.4,1417.49,1752.13,Cloudy
4353,2026-05-04 00:33:00+07:00,TMG-1012,26,1573.83,53.57,0,0.0,24.0,0.35,27.6,0,0,0,2026-05-04,0,0,Monday,0,33,4,0,5,0.0,1.0,Late Night,low,1237.25,2074.68,1505.8600000000001,2205.75,887.89,54.375,0.0,1557.824,350.0969990649565,853.8299999999999,2164.2200000000003,1538.15,1387.9793333333332,405.3131357394506,758.99,2266.94,336.5799999999999,0,1,0,0,1274.2,1882.6399999999999,1683.54,Cloudy
4354,2026-05-04 00:34:00+07:00,TMG-1012,25,1486.28,54.405,0,0.0,27.5,0.0875,27.4,0,0,0,2026-05-04,0,0,Monday,0,34,4,0,5,0.0,1.0,Late Night,low,1573.83,853.8299999999999,2164.2200000000003,2011.67,1559.8600000000001,53.75,0.0,1562.3553333333332,349.816141767293,853.8299999999999,2164.2200000000003,1563.02,1399.4116666666666,400.6150943709702,758.99,2266.94,-87.54999999999995,0,1,0,0,1600.95,1342.16,1649.47,Cloudy
4355,2026-05-04 00:35:00+07:00,TMG-1012,26,1505.22,54.3225,0,0.0,28.25,0.0,27.5,0,0,0,2026-05-04,0,0,Monday,0,35,4,0,5,0.0,1.0,Late Night,low,1486.28,1849.04,1125.25,1252.6,946.9300000000001,53.75,0.0,1517.1593333333335,307.76903047732816,853.8299999999999,2074.68,1538.15,1398.1853333333333,400.2280490279371,758.99,2266.94,18.940000000000055,0,1,0,0,1490.78,2580.15,1208.65,Cloudy
4356,2026-05-04 00:36:00+07:00,TMG-1012,30,1772.65,54.3575,0,0.0,26.25,0.355,27.5,0,0,0,2026-05-04,0,0,Monday,0,36,4,0,5,0.0,1.0,Late Night,low,1505.22,1407.91,1686.53,1952.72,1050.76,53.6375,0.0,1542.4906666666664,288.22478096758414,853.8299999999999,2074.68,1538.15,1407.4901666666667,396.0268187952232,758.99,2266.94,267.43000000000006,0,1,0,0,2222.45,2429.55,1547.0900000000001,Cloudy
4357,2026-05-04 00:37:00+07:00,TMG-1012,32,1902.0300000000002,53.8425,0,0.0,27.0,0.0175,27.6,0,0,0,2026-05-04,0,0,Monday,0,37,4,0,5,0.0,1.0,Late Night,low,1772.65,1237.25,1538.15,1096.67,943.73,55.2425,0.0,1548.232,292.1302163957555,853.8299999999999,2074.68,1538.15,1419.5216666666668,395.97117476911177,758.99,2266.94,129.3800000000001,0,1,0,0,1793.17,1361.5700000000002,1958.5,Cloudy
4358,2026-05-04 00:38:00+07:00,TMG-1012,24,1438.13,53.72,0,0.0,26.5,0.060000000000000005,27.5,0,0,0,2026-05-04,0,0,Monday,0,38,4,0,5,0.0,1.0,Late Night,low,1902.0300000000002,1573.83,1389.55,2266.94,937.84,53.065,0.0,1572.4906666666668,306.01179028328875,853.8299999999999,2074.68,1563.02,1435.4933333333333,395.78131346365154,758.99,2266.94,-463.9000000000001,0,1,0,0,1281.86,2384.1,1977.5300000000002,Cloudy
4359,2026-05-04 00:39:00+07:00,TMG-1012,27,1638.06,53.7475,0,0.0,27.5,0.07,27.6,0,0,0,2026-05-04,0,0,Monday,0,39,4,0,5,0.0,1.0,Late Night,low,1438.13,1486.28,1924.53,2001.4,1032.97,54.14,0.0,1575.7293333333332,304.1889905837874,853.8299999999999,2074.68,1563.02,1443.8315000000002,390.3519630326995,758.99,2266.94,199.92999999999984,0,1,0,0,1371.29,2241.2799999999997,1259.31,Cloudy
4360,2026-05-04 00:40:00+07:00,TMG-1012,37,2223.66,54.5775,0,0.0,24.5,0.0625,27.5,0,0,0,2026-05-04,0,0,Monday,0,40,4,0,5,0.0,1.0,Late Night,low,1638.06,1505.22,1565.78,1400.71,1548.93,54.4475,0.0,1556.6313333333335,289.3570941110367,853.8299999999999,2074.68,1563.02,1453.9163333333336,387.3622216250148,758.99,2266.94,585.5999999999999,0,1,0,0,1694.16,2018.7299999999998,2225.2,Cloudy
4361,2026-05-04 00:41:00+07:00,TMG-1012,29,1822.1100000000001,54.64,0,0.0,24.75,0.2225,27.6,0,0,0,2026-05-04,0,0,Monday,0,41,4,0,5,0.0,1.0,Late Night,low,2223.66,1772.65,1563.02,1290.4,1103.65,53.8875,0.0,1600.4900000000002,336.8101622152028,853.8299999999999,2223.66,1563.02,1465.161833333333,399.7628532843946,758.99,2266.94,-401.5499999999997,0,1,0,0,1624.93,1460.81,2310.84,Cloudy
4362,2026-05-04 00:42:00+07:00,TMG-1012,37,2215.69,53.4925,0,0.0,24.0,0.16,27.6,0,0,0,2026-05-04,0,0,Monday,0,42,4,0,5,0.0,1.0,Late Night,low,1822.1100000000001,1902.0300000000002,1481.7600000000002,1797.28,1230.67,53.45,0.0,1617.7626666666667,341.3640121936628,853.8299999999999,2223.66,1573.83,1477.1361666666667,399.51088955733576,758.99,2266.94,393.5799999999999,0,1,0,0,1370.88,2300.63,1220.53,Cloudy
4363,2026-05-04 00:43:00+07:00,TMG-1012,28,1631.39,53.38,0,0.0,23.5,0.41500000000000004,27.5,0,0,0,2026-05-04,0,0,Monday,0,43,4,0,5,0.0,1.0,Late Night,low,2215.69,1438.13,2074.68,1588.37,1071.06,54.2425,0.0,1666.6913333333332,371.7258588350692,853.8299999999999,2223.66,1638.06,1493.5531666666668,409.3291995302971,758.99,2266.94,-584.3,0,1,0,0,1893.19,1379.22,2783.7,Cloudy
4364,2026-05-04 00:44:00+07:00,TMG-1012,31,1853.77,53.975,0,0.0,24.0,0.235,27.6,0,0,0,2026-05-04,0,0,Monday,0,44,4,0,5,0.0,1.0,Late Night,low,1631.39,1638.06,853.8299999999999,1801.5,1665.38,54.442499999999995,0.0,1637.1386666666667,354.180404815457,853.8299999999999,2223.66,1631.39,1502.892,405.90428257102405,758.99,2266.94,222.37999999999988,0,1,0,0,2089.55,1184.58,1394.64,Cloudy
4365,2026-05-04 00:45:00+07:00,TMG-1012,18,1113.44,54.8575,0,0.0,27.0,0.0375,27.5,0,0,0,2026-05-04,0,0,Monday,0,45,4,0,5,0.0,1.0,Late Night,low,1853.77,2223.66,1849.04,1400.7399999999998,822.6800000000001,54.6225,0.0,1703.8013333333333,283.20999636481,1237.25,2223.66,1638.06,1506.0318333333335,407.9061959609927,758.99,2266.94,-740.3299999999999,0,1,0,0,1222.87,2749.66,1884.73,Cloudy
4366,2026-05-04 00:46:00+07:00,TMG-1012,26,1598.3400000000001,53.9125,0,0.0,23.25,0.01,27.6,0,0,0,2026-05-04,0,0,Monday,0,46,4,0,5,0.0,1.0,Late Night,low,1113.44,1822.1100000000001,1407.91,2200.03,1049.64,55.28,0.0,1654.7613333333331,317.8352041740876,1113.44,2223.66,1631.39,1510.8778333333332,401.32429116399487,758.99,2266.94,484.9000000000001,0,1,0,0,1979.7,2242.3199999999997,2209.92,Cloudy
4367,2026-05-04 00:47:00+07:00,TMG-1012,36,2180.4,54.5975,0,0.0,24.0,0.4425,27.5,0,0,0,2026-05-04,0,0,Monday,0,47,4,0,5,0.0,1.0,Late Night,low,1598.3400000000001,2215.69,1237.25,1364.74,1157.07,53.525,0.0,1667.4566666666665,311.0006031153289,1113.44,2223.66,1631.39,1520.0228333333332,396.86272749942486,758.99,2266.94,582.06,0,1,0,0,1875.6999999999998,1647.49,1661.78,Cloudy
4368,2026-05-04 00:48:00+07:00,TMG-1012,20,1274.2,54.067499999999995,0,0.0,27.75,0.2275,27.5,0,0,0,2026-05-04,0,0,Monday,0,48,4,0,5,0.0,1.0,Late Night,low,2180.4,1631.39,1573.83,1505.8600000000001,907.15,53.57,0.0,1730.3333333333333,313.14421722419826,1113.44,2223.66,1638.06,1537.0783333333336,402.9428037477478,758.99,2266.94,-906.2,0,1,0,0,1659.3600000000001,1582.9499999999998,1973.76,Cloudy
4369,2026-05-04 00:49:00+07:00,TMG-1012,26,1600.95,53.7325,0,0.0,27.75,0.0,27.5,0,0,0,2026-05-04,0,0,Monday,0,49,4,0,5,0.0,1.0,Late Night,low,1274.2,1853.77,1486.28,2164.2200000000003,1359.81,54.405,0.0,1710.3580000000002,332.78149483236064,1113.44,2223.66,1638.06,1543.1958333333334,395.9425820181905,758.99,2266.94,326.75,0,1,0,0,1692.44,1663.85,1826.8999999999999,Cloudy
4370,2026-05-04 00:50:00+07:00,TMG-1012,24,1490.78,54.542500000000004,0,0.0,27.5,0.20500000000000002,27.5,0,0,0,2026-05-04,0,0,Monday,0,50,4,0,5,0.0,1.0,Late Night,low,1600.95,1113.44,1505.22,1125.25,922.18,54.3225,0.0,1718.0026666666668,328.5565696772759,1113.44,2223.66,1638.06,1547.2148333333332,395.2728558834799,758.99,2266.94,-110.17000000000007,0,1,0,0,1617.81,2068.9,1477.13,Cloudy
4371,2026-05-04 00:51:00+07:00,TMG-1012,36,2222.45,54.825,0,0.0,25.0,0.21,27.3,0,0,0,2026-05-04,0,0,Monday,0,51,4,0,5,0.0,1.0,Late Night,low,1490.78,1598.3400000000001,1772.65,1686.53,766.12,54.3575,0.0,1717.0400000000002,329.2449857303446,1113.44,2223.66,1638.06,1556.6915000000001,386.7580402496077,758.99,2266.94,731.6699999999998,0,1,0,0,1404.47,2005.2,2013.74,Cloudy
4372,2026-05-04 00:52:00+07:00,TMG-1012,30,1793.17,53.8625,0,0.0,25.0,0.045,27.6,0,0,0,2026-05-04,0,0,Monday,0,52,4,0,5,0.0,1.0,Late Night,low,2222.45,2180.4,1902.0300000000002,1538.15,1341.27,53.8425,0.0,1747.0266666666669,354.2084174741297,1113.44,2223.66,1638.06,1580.9636666666665,381.97097945035654,758.99,2266.94,-429.27999999999975,0,1,0,0,1917.79,1840.8200000000002,1685.55,Cloudy
4373,2026-05-04 00:53:00+07:00,TMG-1012,21,1281.86,54.785,0,0.0,25.75,0.17250000000000001,27.6,0,0,0,2026-05-04,0,0,Monday,0,53,4,0,5,0.0,1.0,Late Night,low,1793.17,1274.2,1438.13,1389.55,1254.88,53.72,0.0,1739.7693333333334,351.91350222679336,1113.44,2223.66,1638.06,1588.4953333333333,381.6197156122302,758.99,2266.94,-511.3100000000002,0,1,0,0,1185.5,1033.17,1410.45,Cloudy
4374,2026-05-04 00:54:00+07:00,TMG-1012,23,1371.29,54.16,0,0.0,26.5,0.11,27.7,0,0,0,2026-05-04,0,0,Monday,0,54,4,0,5,0.0,1.0,Late Night,low,1281.86,1600.95,1638.06,1924.53,758.99,53.7475,0.0,1729.3513333333333,363.6000777908708,1113.44,2223.66,1638.06,1588.945,381.2356524291184,758.99,2266.94,89.43000000000006,0,1,0,0,982.3399999999999,1959.61,1068.74,Cloudy
4375,2026-05-04 00:55:00+07:00,TMG-1012,28,1694.16,53.6125,0,0.0,23.5,0.23,27.5,0,0,0,2026-05-04,0,0,Monday,0,55,4,0,5,0.0,1.0,Late Night,low,1371.29,1490.78,2223.66,1565.78,966.0400000000001,54.5775,0.0,1711.5666666666666,374.73796819848286,1113.44,2223.66,1631.39,1599.15,366.5551179170616,853.8299999999999,2266.94,322.8700000000001,0,1,0,0,1456.45,1486.46,2059.41,Cloudy
4376,2026-05-04 00:56:00+07:00,TMG-1012,26,1624.93,53.34,0,0.0,26.25,0.0,27.5,0,0,0,2026-05-04,0,0,Monday,0,56,4,0,5,0.0,1.0,Late Night,low,1694.16,2222.45,1822.1100000000001,1563.02,1319.9099999999999,54.64,0.0,1676.2666666666667,346.9635311562068,1113.44,2222.45,1631.39,1611.2853333333333,357.17249459680045,853.8299999999999,2266.94,-69.23000000000002,0,1,0,0,1503.52,1627.3899999999999,1314.3700000000001,Cloudy
4377,2026-05-04 00:57:00+07:00,TMG-1012,22,1370.88,53.075,0,0.0,27.5,0.1225,27.5,0,0,0,2026-05-04,0,0,Monday,0,57,4,0,5,0.0,1.0,Late Night,low,1624.93,1793.17,2215.69,1481.7600000000002,1190.0,53.4925,0.0,1663.1213333333333,344.77164968522237,1113.44,2222.45,1624.93,1616.369,355.11982305667027,853.8299999999999,2266.94,-254.04999999999995,0,1,0,0,1633.55,1589.8,2627.7400000000002,Cloudy
4378,2026-05-04 00:58:00+07:00,TMG-1012,32,1893.19,54.27,0,0.0,24.5,0.1175,27.6,0,0,0,2026-05-04,0,0,Monday,0,58,4,0,5,0.0,1.0,Late Night,low,1370.88,1281.86,1631.39,2074.68,1064.6,53.38,0.0,1606.8006666666668,315.8477785594748,1113.44,2222.45,1600.95,1619.3836666666668,352.1946752452081,853.8299999999999,2266.94,522.31,0,1,0,0,1549.92,2071.2999999999997,2252.58,Cloudy
4379,2026-05-04 00:59:00+07:00,TMG-1012,34,2089.55,53.510000000000005,0,0.0,25.0,0.26,27.8,0,0,0,2026-05-04,0,0,Monday,0,59,4,0,5,0.0,1.0,Late Night,low,1893.19,1371.29,1853.77,853.8299999999999,967.8,53.975,0.0,1624.2540000000001,324.4206265857467,1113.44,2222.45,1600.95,1633.1935,346.2674230717735,853.8299999999999,2266.94,196.36000000000013,0,1,0,0,1408.79,2265.45,2264.88,Cloudy
4380,2026-05-04 01:00:00+07:00,TMG-1012,21,1222.87,54.6975,0,0.0,26.75,0.20500000000000002,27.8,0,0,0,2026-05-04,0,0,Monday,1,0,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,2089.55,1694.16,1113.44,1849.04,1314.25,54.8575,0.0,1639.9726666666668,341.59280557552034,1113.44,2222.45,1600.95,1651.8893333333333,339.9578055267074,853.8299999999999,2266.94,-866.6800000000003,0,1,0,0,1720.89,1915.0900000000001,1271.03,Cloudy
4381,2026-05-04 01:01:00+07:00,TMG-1012,33,1979.7,54.0125,0,0.0,24.5,0.2775,27.7,0,0,0,2026-05-04,0,0,Monday,1,1,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1222.87,1624.93,1598.3400000000001,1407.91,1312.63,53.9125,0.0,1647.2680000000003,330.5340575320104,1222.87,2222.45,1600.95,1650.3663333333336,341.6963008781173,853.8299999999999,2266.94,756.8300000000002,0,1,0,0,1545.35,1256.05,1201.93,Cloudy
4382,2026-05-04 01:02:00+07:00,TMG-1012,31,1875.6999999999998,54.1425,0,0.0,26.0,0.15250000000000002,27.8,0,0,0,2026-05-04,0,0,Monday,1,2,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1979.7,1370.88,2180.4,1237.25,1825.19,54.5975,0.0,1672.692,341.00273076410184,1222.87,2222.45,1624.93,1661.4841666666666,341.37319456438547,853.8299999999999,2266.94,-104.00000000000023,0,1,0,0,1129.76,1532.6399999999999,2222.69,Cloudy
4383,2026-05-04 01:03:00+07:00,TMG-1012,28,1659.3600000000001,53.91,0,0.0,23.0,0.1875,27.6,0,0,0,2026-05-04,0,0,Monday,1,3,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1875.6999999999998,1893.19,1274.2,1573.83,2205.75,54.067499999999995,0.0,1652.3786666666667,316.8162418696111,1222.87,2222.45,1624.93,1662.326,341.8456912870613,853.8299999999999,2266.94,-216.3399999999997,0,1,0,0,1585.8400000000001,2459.2200000000003,1754.27,Cloudy
4384,2026-05-04 01:04:00+07:00,TMG-1012,28,1692.44,54.165,0,0.0,23.5,0.1,29.9,0,0,0,2026-05-04,0,0,Monday,1,4,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1659.3600000000001,2089.55,1600.95,1486.28,2011.67,53.7325,0.0,1678.056,299.0885187842799,1222.87,2222.45,1659.3600000000001,1653.2195,334.31877549563654,853.8299999999999,2266.94,33.07999999999993,0,1,0,0,2069.47,957.49,2061.0,Cloudy
4385,2026-05-04 01:05:00+07:00,TMG-1012,28,1617.81,55.0075,0,0.0,25.25,0.16,29.9,0,0,0,2026-05-04,0,0,Monday,1,5,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1692.44,1222.87,1490.78,1505.22,1252.6,54.542500000000004,0.0,1684.1553333333331,298.3357079788493,1222.87,2222.45,1692.44,1647.8990000000001,331.0416687055055,853.8299999999999,2266.94,-74.63000000000011,0,1,0,0,3154.9700000000003,1850.87,1217.49,Cloudy
4386,2026-05-04 01:06:00+07:00,TMG-1012,23,1404.47,54.379999999999995,0,0.0,22.5,0.0925,29.9,0,0,0,2026-05-04,0,0,Monday,1,6,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1617.81,1979.7,2222.45,1772.65,1952.72,54.825,0.0,1692.624,294.2290937056708,1222.87,2222.45,1692.44,1653.9858333333334,326.98280872393315,853.8299999999999,2266.94,-213.33999999999992,0,1,0,0,1422.19,2226.89,1075.4,Cloudy
4387,2026-05-04 01:07:00+07:00,TMG-1012,32,1917.79,54.56,0,0.0,24.25,0.1775,30.0,0,0,0,2026-05-04,0,0,Monday,1,7,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1404.47,1875.6999999999998,1793.17,1902.0300000000002,1096.67,53.8625,0.0,1638.092,263.1813180299903,1222.87,2089.55,1659.3600000000001,1644.8483333333336,326.15256098619983,853.8299999999999,2266.94,513.3199999999999,0,1,0,0,1254.6999999999998,2213.39,1637.37,Cloudy
4388,2026-05-04 01:08:00+07:00,TMG-1012,20,1185.5,54.2275,0,0.0,26.0,0.4575,30.1,0,0,0,2026-05-04,0,0,Monday,1,8,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1917.79,1659.3600000000001,1281.86,1438.13,2266.94,54.785,0.0,1646.4,270.2972079027139,1222.87,2089.55,1659.3600000000001,1658.5336666666667,319.92887071213926,853.8299999999999,2266.94,-732.29,0,1,0,0,1552.1399999999999,1955.38,1731.88,Cloudy
4389,2026-05-04 01:09:00+07:00,TMG-1012,16,982.3399999999999,54.485,0,0.0,25.5,0.1425,30.0,0,0,0,2026-05-04,0,0,Monday,1,9,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1185.5,1692.44,1371.29,1638.06,2001.4,54.16,0.0,1639.9759999999999,280.53119385501,1185.5,2089.55,1659.3600000000001,1640.5096666666666,315.5040402490119,853.8299999999999,2223.66,-203.16000000000008,0,1,0,0,1636.13,1891.3400000000001,2186.79,Cloudy
4390,2026-05-04 01:10:00+07:00,TMG-1012,25,1456.45,53.557500000000005,0,0.0,26.75,0.44999999999999996,30.1,0,0,0,2026-05-04,0,0,Monday,1,10,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,982.3399999999999,1617.81,1694.16,2223.66,1400.71,53.6125,0.0,1614.0459999999998,322.0443601387014,982.3399999999999,2089.55,1659.3600000000001,1623.5253333333335,323.0853009076751,853.8299999999999,2223.66,474.1100000000001,0,1,0,0,1570.1799999999998,2394.6200000000003,1883.1100000000001,Cloudy
4391,2026-05-04 01:11:00+07:00,TMG-1012,25,1503.52,54.6175,0,0.0,28.5,0.0,30.2,0,0,0,2026-05-04,0,0,Monday,1,11,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1456.45,1404.47,1624.93,1822.1100000000001,1290.4,53.34,0.0,1598.1986666666667,323.6650776842994,982.3399999999999,2089.55,1624.93,1624.4543333333336,322.5133895492328,853.8299999999999,2223.66,47.069999999999936,0,1,0,0,2279.18,1720.8899999999999,1645.7199999999998,Cloudy
4392,2026-05-04 01:12:00+07:00,TMG-1012,28,1633.55,54.057500000000005,0,0.0,28.5,0.08,30.2,0,0,0,2026-05-04,0,0,Monday,1,12,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1503.52,1917.79,1370.88,2215.69,1797.28,53.075,0.0,1590.1046666666666,324.4659291351349,982.3399999999999,2089.55,1617.81,1628.0063333333335,319.9352188928668,853.8299999999999,2223.66,130.02999999999997,0,1,0,0,1386.8400000000001,1778.67,1302.8899999999999,Cloudy
4393,2026-05-04 01:13:00+07:00,TMG-1012,26,1549.92,53.675,0,0.0,24.75,0.05,30.2,0,0,0,2026-05-04,0,0,Monday,1,13,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1633.55,1185.5,1893.19,1631.39,1588.37,54.27,0.0,1607.6159999999998,318.8284680962071,982.3399999999999,2089.55,1633.55,1625.2775,319.1642815686639,853.8299999999999,2223.66,-83.62999999999988,0,1,0,0,1776.0700000000002,1653.17,1998.98,Cloudy
4394,2026-05-04 01:14:00+07:00,TMG-1012,24,1408.79,53.57,0,0.0,28.0,0.2075,30.2,0,0,0,2026-05-04,0,0,Monday,1,14,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1549.92,982.3399999999999,2089.55,1853.77,1801.5,53.510000000000005,0.0,1584.7313333333334,309.0357108783672,982.3399999999999,2089.55,1617.81,1624.6366666666665,319.2782227635915,853.8299999999999,2223.66,-141.1300000000001,0,1,0,0,1944.83,1604.39,2166.0299999999997,Cloudy
4395,2026-05-04 01:15:00+07:00,TMG-1012,28,1720.89,54.06,0,0.0,23.75,0.3175,30.2,0,0,0,2026-05-04,0,0,Monday,1,15,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1408.79,1456.45,1222.87,1113.44,1400.7399999999998,54.6975,0.0,1539.3473333333334,278.03659100060975,982.3399999999999,1979.7,1549.92,1618.0915,319.61616865735624,853.8299999999999,2223.66,312.10000000000014,0,1,0,0,1914.46,1593.3400000000001,1276.9299999999998,Cloudy
4396,2026-05-04 01:16:00+07:00,TMG-1012,26,1545.35,53.3275,0,0.0,28.25,0.16749999999999998,30.3,0,0,0,2026-05-04,0,0,Monday,1,16,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1720.89,1503.52,1979.7,1598.3400000000001,2200.03,54.0125,0.0,1572.5486666666666,267.064164624663,982.3399999999999,1979.7,1617.81,1623.4273333333333,318.596839195424,853.8299999999999,2223.66,-175.5400000000002,0,1,0,0,1392.1399999999999,1337.87,1598.3,Cloudy
4397,2026-05-04 01:17:00+07:00,TMG-1012,19,1129.76,53.405,0,0.0,24.0,0.32499999999999996,30.4,0,0,0,2026-05-04,0,0,Monday,1,17,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1545.35,1633.55,1875.6999999999998,2180.4,1364.74,54.1425,0.0,1543.592,242.15048205610137,982.3399999999999,1917.79,1549.92,1612.5159999999998,309.59828575052757,853.8299999999999,2223.66,-415.5899999999999,0,1,0,0,2043.57,971.36,1635.37,Cloudy
4398,2026-05-04 01:18:00+07:00,TMG-1012,26,1585.8400000000001,53.8625,0,0.0,23.5,0.41,30.6,0,0,0,2026-05-04,0,0,Monday,1,18,4,0,5,0.25881904510252074,0.9659258262890683,Late Night,low,1129.76,1549.92,1659.3600000000001,1274.2,1505.8600000000001,53.91,0.0,1493.8626666666667,245.64522691611296,982.3399999999999,1917.79,1545.35,1608.5996666666667,314.23717058324365,853.8299999999999,2223.66,456.08000000000015,0,1,0,0,1780.42,1696.15,1857.33,Cloudy
